stand_id,species,count,dbh_from,dbh_to,hd,age,bwi_plot_id,layer
299,piab,385.1008,11.155,11.845,90.43478260869566,3.8076684483479735,299/1,overstory
300,quro,18.834906,50.44,53.56,55.38461538461539,99.0,300/1,remnant
300,quro,30.74548,39.479,41.92100000000001,67.81326781326781,99.0,300/1,remnant
301,piab,27.164038,42.001,44.599,72.2863741339492,77.0,301/1,overstory
301,piab,29.858641,40.06099999999999,42.539,74.818401937046,77.0,301/1,overstory
301,piab,32.807842,38.218,40.582,77.41116751269035,77.0,301/1,overstory
301,piab,117.71815,20.176,21.424000000000003,114.42307692307692,9.23701111006002,301/1,overstory
301,piab,58.522934,28.615,30.385,94.23728813559322,77.0,301/1,overstory
301,piab,60.558365,28.13,29.87,95.17241379310344,77.0,301/1,overstory
301,pisy,22.860521,45.784,48.61600000000001,70.12711864406779,77.0,301/1,overstory
301,piab,35.269794,36.86,39.14,78.15789473684211,77.0,301/1,overstory
301,piab,102.41424,21.631,22.969,110.31390134529148,11.3829820299115,301/1,overstory
301,piab,25.375467,43.456,46.144,70.3125,77.0,301/1,overstory
301,piab,103.33897,21.534,22.866,110.8108108108108,11.23053341689528,301/1,overstory
301,piab,53.340023,29.973,31.827,93.20388349514565,77.0,301/1,overstory
301,piab,131.23137,19.109,20.291,117.25888324873095,7.847659288317619,301/1,overstory
302,lade,30.149939,39.867,42.333000000000006,71.28953771289538,70.0,302/1,overstory
302,lade,27.039003,42.098,44.702,65.2073732718894,70.0,302/1,overstory
302,lade,38.864494,35.114000000000004,37.286,77.62430939226519,70.0,302/1,overstory
302,lade,69.862251,26.19,27.81,98.14814814814817,28.763971071663384,302/1,overstory
302,lade,52.996441,30.07,31.93,88.06451612903226,70.0,302/1,overstory
302,lade,35.644009,36.666,38.934,74.86772486772487,70.0,302/1,overstory
302,lade,27.802418,41.516,44.084,67.28971962616824,70.0,302/1,overstory
302,lade,31.358843,39.091,41.509,70.96774193548387,70.0,302/1,overstory
303,piab,17.146563,52.865,56.135,56.88073394495413,91.0,303/1,overstory
303,fasy,49.426521,31.137,33.063,97.50778816199376,91.0,303/1,overstory
303,piab,21.039717,47.724,50.676,61.382113821138205,91.0,303/1,overstory
303,piab,27.54439,41.71,44.29,65.34883720930232,91.0,303/1,overstory
303,fasy,78.323082,24.735,26.265,116.47058823529412,91.0,303/1,overstory
303,piab,39.080101,35.017,37.183,76.45429362880887,91.0,303/1,overstory
303,piab,108.15601,21.049,22.351,101.84331797235023,7.816609630399417,303/1,overstory
303,fasy,33.656651,37.733,40.067,83.54755784061697,91.0,303/1,overstory
303,piab,35.456158,36.763,39.037,74.14248021108179,91.0,303/1,overstory
303,piab,75.922516,25.123,26.677,93.43629343629344,13.29041413878761,303/1,overstory
303,piab,34.359646,37.345,39.655,76.62337662337663,91.0,303/1,overstory
304,abal,102.41424,21.631,22.969,94.17040358744394,50.0,304/1,overstory
304,abal,158.95128,17.363,18.437,110.6145251396648,14.608538258506377,304/1,overstory
304,abal,101.50187,21.728,23.072,93.75,50.0,304/1,overstory
304,abal,201.45399,15.423,16.377000000000002,120.125786163522,10.238563833526609,304/1,overstory
304,abal,121.18877,19.885,21.115,100.48780487804878,50.0,304/1,overstory
304,abal,196.48001,15.617,16.583000000000002,119.25465838509317,10.629804995310266,304/1,overstory
304,abal,67.344902,26.675,28.325,77.0909090909091,50.0,304/1,overstory
304,abal,226.35368,14.55,15.45,124.66666666666666,8.596495625186066,304/1,overstory
304,abal,147.21234,18.042,19.158,107.5268817204301,50.0,304/1,overstory
304,abal,83.478806,23.959,25.441,87.04453441295547,50.0,304/1,overstory
304,abal,157.19005,17.46,18.54,110.55555555555554,50.0,304/1,overstory
304,abal,56.588421,29.1,30.9,74.33333333333334,50.0,304/1,overstory
304,abal,70.382645,26.093,27.707,84.38661710037175,50.0,304/1,overstory
304,abal,238.92656,14.162,15.038,127.39726027397262,7.926952150810092,304/1,overstory
305,potr,20.371832,48.5,51.5,65.2,60.0,305/1,overstory
305,potr,15.350594,55.872,59.328,57.46527777777778,60.0,305/1,overstory
305,potr,12.017333,63.14699999999999,67.053,50.53763440860215,60.0,305/1,overstory
305,potr,16.836226,53.35,56.65,59.81818181818181,60.0,305/1,overstory
305,potr,10.513604,67.51199999999999,71.688,48.419540229885065,60.0,305/1,overstory
305,potr,11.551383,64.408,68.39200000000001,50.451807228915655,60.0,305/1,overstory
305,potr,45.111946,32.592,34.608000000000004,91.66666666666666,7.654833624792786,305/1,overstory
305,potr,27.164038,42.001,44.599,76.44341801385683,26.3331586737759,305/1,overstory
